displayName,rating,userRatingCount,primaryType,placeUri,address,latitude,longitude,weekdayDescriptions,nextCloseTime,neighborhood,nextCloseHour,trueCoffee,5,4,3,2,1,adjustedRating
NO-YUSU,4.6,98,coffee_shop,https://maps.google.com/?cid=2252032628030543760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Gedempt Hamerkanaal 83, 1083KP Amsterdam, Netherlands",52.3839127,4.921771199999999,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",,Amsterdam Noord,,1,82,5,2,2,7,4.2929857939882545
Café Keppler,4.5,642,cafe,https://maps.google.com/?cid=13106864552809994275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Van der Pekstraat 1, 1031 CN Amsterdam, Netherlands",52.3869589,4.9080783,"Monday: Closed
Tuesday: 8:30 AM - 4:00 PM
Wednesday: 8:30 AM - 11:00 PM
Thursday: 8:30 AM - 11:00 PM
Friday: 8:30 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 9:00 AM - 6:00 PM",,Amsterdam Noord,,1,440,123,45,12,22,4.400901365889137
Funny People Coffeeshop,4.6,516,store,https://maps.google.com/?cid=15837159550369462992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Tt. Vasumweg 4, 1033 SC Amsterdam, Netherlands",52.4019603,4.8984318,"Monday: 10:00 AM - 10:00 PM
Tuesday: 10:00 AM - 10:00 PM
Wednesday: 10:00 AM - 10:00 PM
Thursday: 10:00 AM - 10:00 PM
Friday: 10:00 AM - 10:00 PM
Saturday: 10:00 AM - 10:00 PM
Sunday: 10:00 AM - 10:00 PM",2025-10-21T20:00:00Z,Amsterdam Noord,22,1,406,66,25,6,13,4.561778468332633
Atlas Café Coffeeshop,4.2,313,store,https://maps.google.com/?cid=659740237250562099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Buikslotermeerplein 389, 1025 XE Amsterdam, Netherlands",52.398114,4.9414454,"Monday: 7:00 AM - 12:00 AM
Tuesday: 7:00 AM - 12:00 AM
Wednesday: 7:00 AM - 12:00 AM
Thursday: 7:00 AM - 12:00 AM
Friday: 7:00 AM - 12:00 AM
Saturday: 7:00 AM - 12:00 AM
Sunday: 7:00 AM - 12:00 AM",2025-10-21T22:00:00Z,Amsterdam Noord,0,0,181,69,27,13,23,4.057162242826923
White Label Coffee North,4.5,217,coffee_shop,https://maps.google.com/?cid=9614239977971594864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Zonneplein 4, 1033 EK Amsterdam, Netherlands",52.412772,4.8907644999999995,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,151,36,20,4,6,4.342741972
Crew de la Crema,4.9,47,coffee_shop,https://maps.google.com/?cid=12922703470864027299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Tt. Vasumweg 31, 1033 SB Amsterdam, Netherlands",52.403582099999994,4.8943300999999995,"Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 4:00 PM
Sunday: 9:00 AM - 4:00 PM",,Amsterdam Noord,,1,46,0,0,1,0,4.562075951211114
coffeecompany (North Station),4.2,161,coffee_shop,https://maps.google.com/?cid=17385946117112343238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Termini 173, 1025 XM Amsterdam, Netherlands",52.401548700000006,4.9331027,"Monday: 7:30 AM - 6:00 PM
Tuesday: 7:30 AM - 6:00 PM
Wednesday: 7:30 AM - 6:00 PM
Thursday: 7:30 AM - 6:00 PM
Friday: 7:30 AM - 6:00 PM
Saturday: 8:30 AM - 6:00 PM
Sunday: 8:30 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam Noord,18,1,93,35,16,4,13,3.992901761603997
Cups & Chapters Cafe,5,74,cafe,https://maps.google.com/?cid=17226111482110334065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Meeuwenlaan 145b, 1021 JA Amsterdam, Netherlands",52.3848407,4.9169338,"Monday: 8:00 AM - 3:00 PM
Tuesday: Closed
Wednesday: Closed
Thursday: 8:00 AM - 3:00 PM
Friday: 8:00 AM - 3:00 PM
Saturday: 9:00 AM - 3:00 PM
Sunday: 9:00 AM - 3:00 PM",,Amsterdam Noord,,1,71,3,0,0,0,4.720143196530954
Velvet Square Café,4.7,67,brunch_restaurant,https://maps.google.com/?cid=10616553833016810317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Asterweg 15K, 1031 HL Amsterdam, Netherlands",52.3893997,4.9036069,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: Closed
Sunday: Closed",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,54,9,3,0,1,4.427946306861209
Nous - Coffee Store Docklandsweg,4.8,95,coffee_shop,https://maps.google.com/?cid=13670828269606880312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Docklandsweg 29, 1031 KN Amsterdam, Netherlands",52.3881378,4.9049721,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 8:30 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",,Amsterdam Noord,,1,83,8,3,0,1,4.594791026165402
Hunters Coffeeshop / Branch,4.1,406,store,https://maps.google.com/?cid=13399946870572141870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Papaverweg 2, 1032 KH Amsterdam, Netherlands",52.3937387,4.9128864,"Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam Noord,1,0,241,73,33,10,49,3.976553988627527
Al Ponte - Caffe' Italiano,4.4,154,coffee_shop,https://maps.google.com/?cid=10927813122451701409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Pontplein 1, 1021 HH Amsterdam, Netherlands",52.38189920000001,4.908176999999999,"Monday: 8:30 AM - 6:30 PM
Tuesday: 8:30 AM - 6:30 PM
Wednesday: 8:30 AM - 6:30 PM
Thursday: 8:30 AM - 6:30 PM
Friday: 8:30 AM - 6:30 PM
Saturday: 8:30 AM - 6:30 PM
Sunday: 8:30 AM - 6:30 PM",2025-10-21T16:30:00Z,Amsterdam Noord,18,1,114,15,9,3,13,4.1830089045930885
Poppies. Café,4.6,63,cafe,https://maps.google.com/?cid=2717525997167445656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Papaverweg 18, 1032 KJ Amsterdam, Netherlands",52.3948878,4.910983,"Monday: 8:00 AM - 10:00 PM
Tuesday: 8:00 AM - 10:00 PM
Wednesday: 8:00 AM - 10:00 PM
Thursday: 8:00 AM - 10:00 PM
Friday: 8:00 AM - 10:00 PM
Saturday: 8:00 AM - 10:00 PM
Sunday: 8:00 AM - 10:00 PM",2025-10-21T20:00:00Z,Amsterdam Noord,22,1,50,6,3,1,3,4.233972787327915
Noorderlicht Café,4.3,3583,restaurant,https://maps.google.com/?cid=9972980547005166147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"NDSM-Plein 102, 1033 WB Amsterdam, Netherlands",52.399572,4.896833,"Monday: 10:00 AM - 12:00 AM
Tuesday: 10:00 AM - 12:00 AM
Wednesday: 10:00 AM - 12:00 AM
Thursday: 10:00 AM - 12:00 AM
Friday: 10:00 AM - 12:00 AM
Saturday: 10:00 AM - 12:00 AM
Sunday: 10:00 AM - 12:00 AM",2025-10-21T22:00:00Z,Amsterdam Noord,0,0,1965,1056,303,111,148,4.247909254985675
SUBCULT,5,131,cafe,https://maps.google.com/?cid=9577572624550529966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Spreeuwenpark 13A, 1021 GS Amsterdam, Netherlands",52.3841124,4.9132058999999995,"Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 7:00 PM
Thursday: 10:00 AM - 10:00 PM
Friday: 10:00 AM - 10:00 PM
Saturday: 10:00 AM - 10:00 PM
Sunday: 10:00 AM - 7:00 PM",,Amsterdam Noord,,1,126,4,1,0,0,4.809706568998645
NOORDERLING | IJS - SHAKES - ESPRESSO,4.6,51,ice_cream_shop,https://maps.google.com/?cid=13591037385051082911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"NDSM-Kade 12, 1033 PG Amsterdam, Netherlands",52.4018506,4.8908526,"Monday: 1:00 - 9:00 PM
Tuesday: 1:00 - 9:00 PM
Wednesday: 1:00 - 9:00 PM
Thursday: 1:00 - 9:00 PM
Friday: 1:00 - 9:00 PM
Saturday: 1:00 - 9:00 PM
Sunday: 1:00 - 9:00 PM",2025-10-21T19:00:00Z,Amsterdam Noord,21,1,41,6,1,2,1,4.273781494943329
STRAAT cafe,4.9,15,coffee_shop,https://maps.google.com/?cid=9275546769575519437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"T.T. Neveritaweg 5, 1033 WC Amsterdam, Netherlands",52.401843199999995,4.894199599999999,"Monday: 12:00 - 5:00 PM
Tuesday: 10:00 AM - 5:00 PM
Wednesday: 10:00 AM - 5:00 PM
Thursday: 10:00 AM - 5:00 PM
Friday: 10:00 AM - 5:00 PM
Saturday: 10:00 AM - 5:00 PM
Sunday: 10:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,14,0,1,0,0,3.9832009734039344
Café Cress,4.9,230,restaurant,https://maps.google.com/?cid=6221301680587205422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Johan van Hasseltkade 322, 1032 LP Amsterdam, Netherlands",52.395785,4.904281699999999,"Monday: Closed
Tuesday: Closed
Wednesday: 5:00 PM - 12:00 AM
Thursday: 5:00 PM - 12:00 AM
Friday: 12:00 PM - 12:00 AM
Saturday: 12:00 PM - 12:00 AM
Sunday: 12:00 PM - 12:00 AM",,Amsterdam Noord,,1,208,17,2,2,1,4.762145690126187
Noord Tuin café,5,35,cafe,https://maps.google.com/?cid=6732296252802146006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Plejadenplein 44, 1033 VL Amsterdam, Netherlands",52.414349599999994,4.8857876,"Monday: Closed
Tuesday: Closed
Wednesday: 8:30 AM - 5:30 PM
Thursday: 8:30 AM - 5:30 PM
Friday: Closed
Saturday: Closed
Sunday: Closed",,Amsterdam Noord,,1,35,0,0,0,0,4.53633747
Cafe Pek,4.9,152,sandwich_shop,https://maps.google.com/?cid=5954190042526114113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Van der Pekplein 3A, 1031 GZ Amsterdam, Netherlands",52.3870228,4.9078271,"Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 4:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",,Amsterdam Noord,,1,143,6,2,0,1,4.768505235404182
Café koffiehuis Blokker,4.1,59,cafe,https://maps.google.com/?cid=5848155230824418848&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Mosveld 49, 1031 AD Amsterdam, Netherlands",52.390852599999995,4.9131437,"Monday: 9:00 AM - 6:00 PM
Tuesday: 9:00 AM - 6:00 PM
Wednesday: 9:00 AM - 6:00 PM
Thursday: 9:00 AM - 6:00 PM
Friday: 9:00 AM - 6:00 PM
Saturday: 9:00 AM - 6:00 PM
Sunday: 6:00 AM - 6:00 PM",2025-10-21T16:00:00Z,Amsterdam Noord,18,1,29,14,12,2,2,3.7996819527291668
Café ‘t Sluisje,4.6,1265,pub,https://maps.google.com/?cid=7637137552336811555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Nieuwendammerdijk 297, 1025 LM Amsterdam, Netherlands",52.3912274,4.9382201,"Monday: Closed
Tuesday: 11:00 AM - 12:00 AM
Wednesday: 11:00 AM - 12:00 AM
Thursday: 11:00 AM - 12:00 AM
Friday: 11:00 AM - 1:00 AM
Saturday: 11:00 AM - 1:00 AM
Sunday: 11:00 AM - 12:00 AM",2025-10-21T22:00:00Z,Amsterdam Noord,0,0,876,308,53,8,20,4.549344067335972
Pllek,4.4,9221,restaurant,https://maps.google.com/?cid=18315978441786872412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"T.T. Neveritaweg 59, 1033 WB Amsterdam, Netherlands",52.3991581,4.8928756,"Monday: 9:30 AM - 1:00 AM
Tuesday: 9:30 AM - 1:00 AM
Wednesday: 9:30 AM - 1:00 AM
Thursday: 9:30 AM - 1:00 AM
Friday: 9:30 AM - 3:00 AM
Saturday: 9:30 AM - 3:00 AM
Sunday: 9:30 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam Noord,1,0,5462,2526,678,253,302,4.3483085031468995
BBROOD,4.2,583,bakery,https://maps.google.com/?cid=15850487330555279334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Ms. van Riemsdijkweg 192, 1033 RD Amsterdam, Netherlands",52.401452199999994,4.8922142,"Monday: 7:30 AM - 5:00 PM
Tuesday: 7:30 AM - 5:00 PM
Wednesday: 7:30 AM - 5:00 PM
Thursday: 7:30 AM - 5:00 PM
Friday: 7:30 AM - 5:00 PM
Saturday: 8:00 AM - 5:00 PM
Sunday: 8:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,318,156,43,29,37,4.092088657419386
Daily coffee,4.4,5,coffee_shop,https://maps.google.com/?cid=9416026525643025803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Buikslotermeerplein 15-17, 1025 ES Amsterdam, Netherlands",52.3998734,4.9353566,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: 8:00 AM - 4:00 PM
Sunday: Closed",,Amsterdam Noord,,1,4,0,0,1,0,2.9604224178627376
"Café ""De Bult"" B.V.",4.4,193,cafe,https://maps.google.com/?cid=4024580297222160127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Mosveld 75, 1031 AD Amsterdam, Netherlands",52.391596,4.913067,"Monday: Closed
Tuesday: Closed
Wednesday: 10:00 AM - 9:00 PM
Thursday: 10:00 AM - 9:00 PM
Friday: 10:00 AM - 7:00 PM
Saturday: 10:00 AM - 12:00 AM
Sunday: Closed",,Amsterdam Noord,,1,110,57,19,2,5,4.228632774953615
Hunter’s Coffeeshop Amsterdam North: Waterlandplein,3.9,211,store,https://maps.google.com/?cid=1485024117774360571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Waterlandplein 7, 1024 LL Amsterdam, Netherlands",52.3923079,4.9561719,"Monday: 7:00 AM - 1:00 AM
Tuesday: 7:00 AM - 1:00 AM
Wednesday: 7:00 AM - 1:00 AM
Thursday: 7:00 AM - 1:00 AM
Friday: 7:00 AM - 1:00 AM
Saturday: 7:00 AM - 1:00 AM
Sunday: 7:00 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam Noord,1,0,114,38,21,6,32,3.7439231115872795
Vin Noord,5,21,liquor_store,https://maps.google.com/?cid=6526007725636595938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Purmerplein 27A, 1023 BC Amsterdam, Netherlands",52.3912883,4.9447953,"Monday: Closed
Tuesday: 9:30 AM - 6:30 PM
Wednesday: 9:30 AM - 6:30 PM
Thursday: 9:30 AM - 6:30 PM
Friday: 9:30 AM - 6:30 PM
Saturday: 9:30 AM - 6:30 PM
Sunday: Closed",2025-10-21T16:30:00Z,Amsterdam Noord,18,1,21,0,0,0,0,4.296903877700003
Bagels & Beans Overhoeks,4.4,51,bagel_shop,https://maps.google.com/?cid=3611777628799746473&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Bercylaan 301, 1031 KP Amsterdam, Netherlands",52.3848686,4.9035082999999995,"Monday: 8:00 AM - 5:00 PM
Tuesday: 8:00 AM - 5:00 PM
Wednesday: 8:00 AM - 5:00 PM
Thursday: 8:00 AM - 5:00 PM
Friday: 8:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,41,1,2,2,5,3.965786757811734
Café La Rosa,4.4,11,cafe,https://maps.google.com/?cid=7796251608700439714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Buikslotermeerplein, 1025 ES Amsterdam, Netherlands",52.3999178,4.93525,,,Amsterdam Noord,,1,7,3,0,0,1,3.3810295587166745
Papillon Bakery-Café & Restaurant,4.6,149,restaurant,https://maps.google.com/?cid=16939357684489621917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Papaverweg 38, 1032 KJ Amsterdam, Netherlands",52.3965617,4.9068432,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 12:00 AM
Thursday: 8:00 AM - 12:00 AM
Friday: 8:00 AM - 12:00 AM
Saturday: 8:00 AM - 12:00 AM
Sunday: 8:00 AM - 5:00 PM",,Amsterdam Noord,,1,122,12,7,5,3,4.465803145023803
KHAYBAR Coffee,0,0,coffee_shop,https://maps.google.com/?cid=134808837580430112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Johan van Hasseltweg 54, 1022 WV Amsterdam, Netherlands",52.3864994,4.9271334,"Monday: 8:00 AM - 4:00 PM, 5:00 - 9:00 PM
Tuesday: Closed
Wednesday: 8:00 AM - 4:00 PM, 5:00 - 9:00 PM
Thursday: 8:00 AM - 4:00 PM, 5:00 - 10:00 PM
Friday: 8:00 AM - 12:30 PM, 2:00 - 4:00 PM, 5:00 - 10:00 PM
Saturday: 9:00 AM - 4:00 PM, 5:00 - 11:00 PM
Sunday: 9:00 - 11:00 AM, 1:00 - 7:00 PM",,Amsterdam Noord,,1,0,0,0,0,0,2.0473720558371173
Bagels & Beans,4.4,289,bagel_shop,https://maps.google.com/?cid=10743585647007054704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Mt. Lincolnweg 16, 1033 SN Amsterdam, Netherlands",52.4045999,4.8899664,"Monday: 8:30 AM - 5:00 PM
Tuesday: 8:30 AM - 5:00 PM
Wednesday: 8:30 AM - 5:00 PM
Thursday: 8:30 AM - 5:00 PM
Friday: 8:30 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:00 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,173,82,14,6,14,4.240227300987244
OBA Café van der Pek,3.7,7,coffee_shop,https://maps.google.com/?cid=9036691896031158176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Gentiaanstraat 1, 1031 AE Amsterdam, Netherlands",52.3909345,4.911819899999999,"Monday: 2:00 - 5:30 PM
Tuesday: 9:30 AM - 5:30 PM
Wednesday: 9:30 AM - 5:30 PM
Thursday: 9:30 AM - 5:30 PM
Friday: 9:30 AM - 8:00 PM
Saturday: 11:00 AM - 5:00 PM
Sunday: 1:00 - 4:30 PM",2025-10-21T15:30:00Z,Amsterdam Noord,17,1,3,2,0,1,1,2.731285315772257
NRD,4.1,170,cafe,https://maps.google.com/?cid=8355853583040517246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Asterweg 14, 1031 HN Amsterdam, Netherlands",52.3897669,4.9048148,"Monday: 8:00 AM - 4:00 PM
Tuesday: 8:00 AM - 4:00 PM
Wednesday: 8:00 AM - 4:00 PM
Thursday: 8:00 AM - 4:00 PM
Friday: 8:00 AM - 4:00 PM
Saturday: Closed
Sunday: Closed",,Amsterdam Noord,,1,86,40,27,7,10,3.909853575
Lilo’s cafe,4.2,68,restaurant,https://maps.google.com/?cid=9239157263367556461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Docklandsweg 13, 1031 KN Amsterdam, Netherlands",52.3869131,4.9055884999999995,"Monday: 9:30 AM - 5:00 PM
Tuesday: 9:30 AM - 5:00 PM
Wednesday: 9:30 AM - 5:00 PM
Thursday: 9:00 AM - 5:00 PM
Friday: 9:00 AM - 5:00 PM
Saturday: 9:00 AM - 5:00 PM
Sunday: 9:30 AM - 5:00 PM",2025-10-21T15:00:00Z,Amsterdam Noord,17,1,41,12,3,9,3,3.834730626663279
Winkel 43,4.5,14500,cafe,https://maps.google.com/?cid=16418887331371252674&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Noordermarkt 43, 1015 NA Amsterdam, Netherlands",52.3790944,4.8862844999999995,"Monday: 7:00 AM - 1:00 AM
Tuesday: 8:00 AM - 1:00 AM
Wednesday: 8:00 AM - 1:00 AM
Thursday: 8:00 AM - 1:00 AM
Friday: 8:00 AM - 2:00 AM
Saturday: 7:00 AM - 2:00 AM
Sunday: 9:00 AM - 1:00 AM",2025-10-21T23:00:00Z,Amsterdam Noord,1,0,10070,2850,902,304,375,4.500181686796738
Artista - Brunch & Specialty Coffee - Amsterdam Centrum,4.6,276,brunch_restaurant,https://maps.google.com/?cid=17550182011760793828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Nieuwezijds Kolk 12, 1012 PV Amsterdam, Netherlands",52.3763492,4.8947921,"Monday: 9:00 AM - 4:00 PM
Tuesday: 9:00 AM - 4:00 PM
Wednesday: 9:00 AM - 4:00 PM
Thursday: 9:00 AM - 4:00 PM
Friday: 9:00 AM - 11:00 PM
Saturday: 9:00 AM - 11:00 PM
Sunday: 9:00 AM - 4:00 PM",,Amsterdam Noord,,1,232,13,8,7,16,4.450753090654811
Stretch and Fold,4.4,222,restaurant,https://maps.google.com/?cid=5884821648887599207&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Papaverhof 71C, 1032 LX Amsterdam, Netherlands",52.396558899999995,4.9074992,"Monday: 9:00 AM - 9:00 PM
Tuesday: 9:00 AM - 9:00 PM
Wednesday: 9:00 AM - 9:00 PM
Thursday: 9:00 AM - 9:00 PM
Friday: 9:00 AM - 9:00 PM
Saturday: 9:00 AM - 9:00 PM
Sunday: 9:00 AM - 9:00 PM",2025-10-21T19:00:00Z,Amsterdam Noord,21,1,178,8,8,7,21,4.2455618126191474
Douwe Egberts Café Slotervaart,4.7,19,coffee_shop,https://maps.google.com/?cid=1590281999685226392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Louwesweg 6, 1066 EC Amsterdam, Netherlands",52.3476739,4.8252852,"Monday: 8:00 AM - 6:00 PM
Tuesday: 8:00 AM - 6:00 PM
Wednesday: 8:00 AM - 6:00 PM
Thursday: 8:00 AM - 6:00 PM
Friday: 8:00 AM - 6:00 PM
Saturday: Closed
Sunday: Closed",2025-10-21T16:00:00Z,Amsterdam Nieuw-west,18,1,16,2,0,0,1,3.921751020788199
Coffee Atelier,5,117,coffee_shop,https://maps.google.com/?cid=337720770593042436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Kon. Wilhelminaplein 13, 1062 HH Amsterdam, Netherlands",52.3546325,4.8412185,"Monday: 8:00 AM - 2:30 PM
Tuesday: 8:00 AM - 2:30 PM
Wednesday: 8:00 AM - 2:30 PM
Thursday: 8:00 AM - 2:30 PM
Friday: 8:00 AM - 2:30 PM
Saturday: Closed
Sunday: Closed",,Amsterdam Nieuw-west,,1,116,1,0,0,0,4.8360504980085235
Coffee Blends,4,324,coffee_shop,https://maps.google.com/?cid=16585801989802772861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Tussen Meer 52, 1068 GC Amsterdam, Netherlands",52.3586853,4.8014975,"Monday: 10:00 AM - 10:00 PM
Tuesday: 9:00 AM - 10:00 PM
Wednesday: 9:00 AM - 10:00 PM
Thursday: 9:00 AM - 11:00 PM
Friday: 9:00 AM - 12:00 AM
Saturday: 9:00 AM - 12:00 AM
Sunday: 10:00 AM - 11:00 PM",2025-10-21T20:00:00Z,Amsterdam Nieuw-west,22,1,158,79,38,22,27,3.8530563174157213
